Class ID,class,order,family,genus,species,image count
1190,Insecta,Lepidoptera,Lasiocampidae,Tolype,velleda,952
1191,Insecta,Lepidoptera,Lasiocampidae,Tolype,laricis,373
1192,Insecta,Lepidoptera,Lasiocampidae,Trabala,vishnou,251
1193,Insecta,Zygentoma,Lepismatidae,Ctenolepisma,longicaudata,1716
1194,Insecta,Zygentoma,Lepismatidae,Ctenolepisma,lineata,1502
1195,Insecta,Zygentoma,Lepismatidae,Lepisma,saccharina,1023
1196,Insecta,Odonata,Lestidae,Archilestes,californicus,592
1197,Insecta,Odonata,Lestidae,Archilestes,grandis,2869
1198,Insecta,Odonata,Lestidae,Austrolestes,leda,1869
1199,Insecta,Odonata,Lestidae,Austrolestes,colensonis,667
1200,Insecta,Odonata,Lestidae,Austrolestes,analis,1122
1201,Insecta,Odonata,Lestidae,Chalcolestes,viridis,2104
1202,Insecta,Odonata,Lestidae,Lestes,virens,880
1203,Insecta,Odonata,Lestidae,Lestes,barbarus,809
1204,Insecta,Odonata,Lestidae,Lestes,australis,1110
1205,Insecta,Odonata,Lestidae,Lestes,vigilax,1132
1206,Insecta,Odonata,Lestidae,Lestes,sponsa,1843
1207,Insecta,Odonata,Lestidae,Lestes,rectangularis,3539
1208,Insecta,Odonata,Lestidae,Lestes,inaequalis,708
1209,Insecta,Odonata,Lestidae,Lestes,disjunctus,1468
1210,Insecta,Odonata,Lestidae,Lestes,eurinus,762
1211,Insecta,Odonata,Lestidae,Lestes,forcipatus,678
1212,Insecta,Odonata,Lestidae,Lestes,alacer,601
1213,Insecta,Odonata,Lestidae,Lestes,unguiculatus,439
1214,Insecta,Odonata,Lestidae,Lestes,congener,2444
1215,Insecta,Odonata,Lestidae,Lestes,dryas,2058
1216,Insecta,Odonata,Lestidae,Sympecma,fusca,1598
1217,Insecta,Odonata,Lestidae,Sympecma,paedisca,1124
1218,Insecta,Odonata,Libellulidae,Acisoma,panorpoides,935
1219,Insecta,Odonata,Libellulidae,Agrionoptera,insignis,863
1220,Insecta,Odonata,Libellulidae,Brachydiplax,chalybea,970
1221,Insecta,Odonata,Libellulidae,Brachymesia,furcata,1614
1222,Insecta,Odonata,Libellulidae,Brachymesia,gravida,3495
1223,Insecta,Odonata,Libellulidae,Brachythemis,leucosticta,858
1224,Insecta,Odonata,Libellulidae,Brachythemis,contaminata,2309
1225,Insecta,Odonata,Libellulidae,Brechmorhoga,mendax,800
1226,Insecta,Odonata,Libellulidae,Celithemis,martha,167
1227,Insecta,Odonata,Libellulidae,Celithemis,elisa,5096
1228,Insecta,Odonata,Libellulidae,Celithemis,fasciata,1537
1229,Insecta,Odonata,Libellulidae,Celithemis,eponina,10424
1230,Insecta,Odonata,Libellulidae,Crocothemis,servilia,4613
1231,Insecta,Odonata,Libellulidae,Crocothemis,erythraea,4697
1232,Insecta,Odonata,Libellulidae,Diplacodes,bipunctata,3164
1233,Insecta,Odonata,Libellulidae,Diplacodes,trivialis,4633
1234,Insecta,Odonata,Libellulidae,Diplacodes,haematodes,2619
1235,Insecta,Odonata,Libellulidae,Dythemis,velox,2723
1236,Insecta,Odonata,Libellulidae,Dythemis,fugax,1694
1237,Insecta,Odonata,Libellulidae,Dythemis,nigrescens,1263
1238,Insecta,Odonata,Libellulidae,Erythemis,simplicicollis,32284
1239,Insecta,Odonata,Libellulidae,Erythemis,vesiculosa,2162
1240,Insecta,Odonata,Libellulidae,Erythemis,plebeja,984
1241,Insecta,Odonata,Libellulidae,Erythemis,collocata,2024
1242,Insecta,Odonata,Libellulidae,Erythrodiplax,funerea,1014
1243,Insecta,Odonata,Libellulidae,Erythrodiplax,berenice,2644
1244,Insecta,Odonata,Libellulidae,Erythrodiplax,basifusca,491
1245,Insecta,Odonata,Libellulidae,Erythrodiplax,umbrata,3952
1246,Insecta,Odonata,Libellulidae,Erythrodiplax,minuscula,1653
1247,Insecta,Odonata,Libellulidae,Ladona,julia,4692
1248,Insecta,Odonata,Libellulidae,Ladona,deplanata,2094
1249,Insecta,Odonata,Libellulidae,Lathrecista,asiatica,1129
1250,Insecta,Odonata,Libellulidae,Leucorrhinia,frigida,1080
1251,Insecta,Odonata,Libellulidae,Leucorrhinia,glacialis,931
1252,Insecta,Odonata,Libellulidae,Leucorrhinia,intacta,4252
1253,Insecta,Odonata,Libellulidae,Leucorrhinia,proxima,1253
1254,Insecta,Odonata,Libellulidae,Leucorrhinia,hudsonica,1765
1255,Insecta,Odonata,Libellulidae,Libellula,depressa,3088
1256,Insecta,Odonata,Libellulidae,Libellula,axilena,746
1257,Insecta,Odonata,Libellulidae,Libellula,pulchella,8567
1258,Insecta,Odonata,Libellulidae,Libellula,vibrans,6640
1259,Insecta,Odonata,Libellulidae,Libellula,incesta,8620
1260,Insecta,Odonata,Libellulidae,Libellula,luctuosa,20300
1261,Insecta,Odonata,Libellulidae,Libellula,needhami,3143
1262,Insecta,Odonata,Libellulidae,Libellula,flavida,562
1263,Insecta,Odonata,Libellulidae,Libellula,quadrimaculata,7725
1264,Insecta,Odonata,Libellulidae,Libellula,saturata,6438
1265,Insecta,Odonata,Libellulidae,Libellula,forensis,2129
1266,Insecta,Odonata,Libellulidae,Libellula,auripennis,984
1267,Insecta,Odonata,Libellulidae,Libellula,croceipennis,3556
1268,Insecta,Odonata,Libellulidae,Libellula,comanche,956
1269,Insecta,Odonata,Libellulidae,Libellula,cyanea,1981
1270,Insecta,Odonata,Libellulidae,Libellula,semifasciata,1582
1271,Insecta,Odonata,Libellulidae,Libellula,fulva,1684
1272,Insecta,Odonata,Libellulidae,Macrodiplax,balteata,796
1273,Insecta,Odonata,Libellulidae,Macrodiplax,cora,694
1274,Insecta,Odonata,Libellulidae,Micrathyria,hagenii,1124
1275,Insecta,Odonata,Libellulidae,Nannodiplax,rubra,548
1276,Insecta,Odonata,Libellulidae,Nannothemis,bella,771
1277,Insecta,Odonata,Libellulidae,Neurothemis,taiwanensis,774
1278,Insecta,Odonata,Libellulidae,Neurothemis,fulvia,1214
1279,Insecta,Odonata,Libellulidae,Neurothemis,fluctuans,2129
1280,Insecta,Odonata,Libellulidae,Neurothemis,tullia,1503
1281,Insecta,Odonata,Libellulidae,Orthemis,ferruginea,6191
1282,Insecta,Odonata,Libellulidae,Orthemis,discolor,1289
1283,Insecta,Odonata,Libellulidae,Orthetrum,testaceum,876
1284,Insecta,Odonata,Libellulidae,Orthetrum,brunneum,1529
1285,Insecta,Odonata,Libellulidae,Orthetrum,triangulare,794
1286,Insecta,Odonata,Libellulidae,Orthetrum,villosovittatum,1870
1287,Insecta,Odonata,Libellulidae,Orthetrum,caledonicum,3832
1288,Insecta,Odonata,Libellulidae,Orthetrum,cancellatum,5996
1289,Insecta,Odonata,Libellulidae,Orthetrum,sabina,4469
1290,Insecta,Odonata,Libellulidae,Orthetrum,pruinosum,1138
1291,Insecta,Odonata,Libellulidae,Orthetrum,julia,263
1292,Insecta,Odonata,Libellulidae,Orthetrum,albistylum,1344
1293,Insecta,Odonata,Libellulidae,Orthetrum,coerulescens,1989
1294,Insecta,Odonata,Libellulidae,Orthetrum,luzonicum,824
1295,Insecta,Odonata,Libellulidae,Orthetrum,glaucum,2072
1296,Insecta,Odonata,Libellulidae,Orthetrum,chrysostigma,847
1297,Insecta,Odonata,Libellulidae,Orthetrum,chrysis,1304
1298,Insecta,Odonata,Libellulidae,Pachydiplax,longipennis,38094
1299,Insecta,Odonata,Libellulidae,Palpopleura,lucia,776
1300,Insecta,Odonata,Libellulidae,Paltothemis,lineatipes,967
1301,Insecta,Odonata,Libellulidae,Pantala,flavescens,7254
1302,Insecta,Odonata,Libellulidae,Pantala,hymenaea,2064
1303,Insecta,Odonata,Libellulidae,Perithemis,intensa,1419
1304,Insecta,Odonata,Libellulidae,Perithemis,tenera,13439
1305,Insecta,Odonata,Libellulidae,Plathemis,lydia,27836
1306,Insecta,Odonata,Libellulidae,Potamarcha,congener,1142
1307,Insecta,Odonata,Libellulidae,Pseudoleon,superbus,1142
1308,Insecta,Odonata,Libellulidae,Pseudothemis,zonata,379
1309,Insecta,Odonata,Libellulidae,Rhyothemis,variegata,966
1310,Insecta,Odonata,Libellulidae,Rhyothemis,graphiptera,752
1311,Insecta,Odonata,Libellulidae,Rhyothemis,phyllis,1305
1312,Insecta,Odonata,Libellulidae,Sympetrum,sanguineum,5943
1313,Insecta,Odonata,Libellulidae,Sympetrum,danae,3107
1314,Insecta,Odonata,Libellulidae,Sympetrum,semicinctum,2643
1315,Insecta,Odonata,Libellulidae,Sympetrum,fonscolombii,5517
1316,Insecta,Odonata,Libellulidae,Sympetrum,corruptum,12140
1317,Insecta,Odonata,Libellulidae,Sympetrum,pallipes,1807
1318,Insecta,Odonata,Libellulidae,Sympetrum,meridionale,1315
1319,Insecta,Odonata,Libellulidae,Sympetrum,costiferum,1076
1320,Insecta,Odonata,Libellulidae,Sympetrum,striolatum,7308
1321,Insecta,Odonata,Libellulidae,Sympetrum,flaveolum,1972
1322,Insecta,Odonata,Libellulidae,Sympetrum,ambiguum,1874
1323,Insecta,Odonata,Libellulidae,Sympetrum,pedemontanum,931
1324,Insecta,Odonata,Libellulidae,Sympetrum,vulgatum,3067
1325,Insecta,Odonata,Libellulidae,Sympetrum,obtrusum,2872
1326,Insecta,Odonata,Libellulidae,Sympetrum,illotum,2819
1327,Insecta,Odonata,Libellulidae,Sympetrum,internum,678
1328,Insecta,Odonata,Libellulidae,Sympetrum,vicinum,12091
1329,Insecta,Odonata,Libellulidae,Tholymis,tillarga,1212
1330,Insecta,Odonata,Libellulidae,Tramea,onusta,3811
1331,Insecta,Odonata,Libellulidae,Tramea,carolina,2204
1332,Insecta,Odonata,Libellulidae,Tramea,lacerata,5576
1333,Insecta,Odonata,Libellulidae,Trithemis,aurora,3477
1334,Insecta,Odonata,Libellulidae,Trithemis,annulata,2063
1335,Insecta,Odonata,Libellulidae,Trithemis,pallidinervis,628
1336,Insecta,Odonata,Libellulidae,Trithemis,kirbyi,908
1337,Insecta,Odonata,Libellulidae,Trithemis,festiva,1549
1338,Insecta,Odonata,Libellulidae,Trithemis,arteriosa,1648
1339,Insecta,Odonata,Libellulidae,Urothemis,signata,658
1340,Insecta,Lepidoptera,Limacodidae,Acharia,stimulea,1825
1341,Insecta,Lepidoptera,Limacodidae,Apoda,biguttata,564
1342,Insecta,Lepidoptera,Limacodidae,Apoda,y-inversum,240
1343,Insecta,Lepidoptera,Limacodidae,Euclea,incisa,862
1344,Insecta,Lepidoptera,Limacodidae,Euclea,delphinii,1819
1345,Insecta,Lepidoptera,Limacodidae,Isa,textula,940
1346,Insecta,Lepidoptera,Limacodidae,Isochaetes,beutenmuelleri,614
1347,Insecta,Lepidoptera,Limacodidae,Lithacodes,fasciola,1457
1348,Insecta,Lepidoptera,Limacodidae,Parasa,chloris,464
1349,Insecta,Lepidoptera,Limacodidae,Phobetron,pithecium,616
1350,Insecta,Lepidoptera,Limacodidae,Prolimacodes,badia,1211
1351,Insecta,Lepidoptera,Limacodidae,Tortricidia,testacea,513
1352,Insecta,Coleoptera,Lucanidae,Dorcus,parallelipipedus,5281
1353,Insecta,Coleoptera,Lucanidae,Lucanus,cervus,5852
1354,Insecta,Coleoptera,Lucanidae,Lucanus,elaphus,671
1355,Insecta,Coleoptera,Lucanidae,Lucanus,capreolus,3218
1356,Insecta,Coleoptera,Lucanidae,Serrognathus,titanus,38
1357,Insecta,Lepidoptera,Lycaenidae,Acytolepis,puspa,1136
1358,Insecta,Lepidoptera,Lycaenidae,Anthene,emolus,637
1359,Insecta,Lepidoptera,Lycaenidae,Aricia,cramera,676
1360,Insecta,Lepidoptera,Lycaenidae,Aricia,agestis,3172
1361,Insecta,Lepidoptera,Lycaenidae,Atlides,halesus,2598
1362,Insecta,Lepidoptera,Lycaenidae,Brephidium,exilis,5947
1363,Insecta,Lepidoptera,Lycaenidae,Cacyreus,marshalli,2380
1364,Insecta,Lepidoptera,Lycaenidae,Callophrys,augustinus,1605
1365,Insecta,Lepidoptera,Lycaenidae,Callophrys,rubi,2530
1366,Insecta,Lepidoptera,Lycaenidae,Callophrys,niphon,1118
1367,Insecta,Lepidoptera,Lycaenidae,Callophrys,henrici,748
1368,Insecta,Lepidoptera,Lycaenidae,Callophrys,eryphon,641
1369,Insecta,Lepidoptera,Lycaenidae,Callophrys,dumetorum,620
1370,Insecta,Lepidoptera,Lycaenidae,Callophrys,gryneus,3147
1371,Insecta,Lepidoptera,Lycaenidae,Calycopis,cecrops,5016
1372,Insecta,Lepidoptera,Lycaenidae,Calycopis,isobeon,1395
1373,Insecta,Lepidoptera,Lycaenidae,Castalius,rosimon,1438
1374,Insecta,Lepidoptera,Lycaenidae,Catochrysops,strabo,708
1375,Insecta,Lepidoptera,Lycaenidae,Celastrina,neglecta,4219
1376,Insecta,Lepidoptera,Lycaenidae,Celastrina,lucia,2465
1377,Insecta,Lepidoptera,Lycaenidae,Celastrina,argiolus,5931
1378,Insecta,Lepidoptera,Lycaenidae,Celastrina,echo,4380
1379,Insecta,Lepidoptera,Lycaenidae,Celastrina,ladon,675
1380,Insecta,Lepidoptera,Lycaenidae,Chilades,lajus,907
1381,Insecta,Lepidoptera,Lycaenidae,Chilades,pandava,240
1382,Insecta,Lepidoptera,Lycaenidae,Cigaritis,lohita,432
1383,Insecta,Lepidoptera,Lycaenidae,Cigaritis,vulcanus,509
1384,Insecta,Lepidoptera,Lycaenidae,Cupido,minimus,1099
1385,Insecta,Lepidoptera,Lycaenidae,Cupido,comyntas,15846
1386,Insecta,Lepidoptera,Lycaenidae,Cupido,amyntula,1100
1387,Insecta,Lepidoptera,Lycaenidae,Cupido,argiades,1953
1388,Insecta,Lepidoptera,Lycaenidae,Cyaniris,semiargus,1577
1389,Insecta,Lepidoptera,Lycaenidae,Echinargus,isola,5128
1390,Insecta,Lepidoptera,Lycaenidae,Eooxylides,tharis,366
1391,Insecta,Lepidoptera,Lycaenidae,Euchrysops,cnejus,1056
1392,Insecta,Lepidoptera,Lycaenidae,Eumaeus,atala,949
1393,Insecta,Lepidoptera,Lycaenidae,Euphilotes,bernardino,540
1394,Insecta,Lepidoptera,Lycaenidae,Favonius,quercus,747
1395,Insecta,Lepidoptera,Lycaenidae,Feniseca,tarquinius,712
1396,Insecta,Lepidoptera,Lycaenidae,Glaucopsyche,alexis,742
1397,Insecta,Lepidoptera,Lycaenidae,Glaucopsyche,lygdamus,4828
1398,Insecta,Lepidoptera,Lycaenidae,Habrodais,grunus,400
1399,Insecta,Lepidoptera,Lycaenidae,Heliophorus,epicles,494
1400,Insecta,Lepidoptera,Lycaenidae,Heliophorus,ila,266
1401,Insecta,Lepidoptera,Lycaenidae,Hemiargus,ceraunus,5541
1402,Insecta,Lepidoptera,Lycaenidae,Hypolycaena,erylus,648
1403,Insecta,Lepidoptera,Lycaenidae,Icaricia,saepiolus,1112
1404,Insecta,Lepidoptera,Lycaenidae,Icaricia,lupini,783
1405,Insecta,Lepidoptera,Lycaenidae,Icaricia,acmon,4881
1406,Insecta,Lepidoptera,Lycaenidae,Icaricia,icarioides,2052
1407,Insecta,Lepidoptera,Lycaenidae,Jamides,alecto,528
1408,Insecta,Lepidoptera,Lycaenidae,Jamides,celeno,1418
1409,Insecta,Lepidoptera,Lycaenidae,Jamides,bochus,801
1410,Insecta,Lepidoptera,Lycaenidae,Lampides,boeticus,3944
1411,Insecta,Lepidoptera,Lycaenidae,Leptotes,pirithous,1732
1412,Insecta,Lepidoptera,Lycaenidae,Leptotes,marina,5629
1413,Insecta,Lepidoptera,Lycaenidae,Leptotes,cassius,2019
1414,Insecta,Lepidoptera,Lycaenidae,Leptotes,plinius,1066
1415,Insecta,Lepidoptera,Lycaenidae,Loxura,atymnus,599
1416,Insecta,Lepidoptera,Lycaenidae,Lycaena,phlaeas,13490
1417,Insecta,Lepidoptera,Lycaenidae,Lycaena,dispar,1739
1418,Insecta,Lepidoptera,Lycaenidae,Lycaena,helloides,240
1419,Insecta,Lepidoptera,Lycaenidae,Lycaena,hyllus,240
1420,Insecta,Lepidoptera,Lycaenidae,Lycaena,alciphron,690
1421,Insecta,Lepidoptera,Lycaenidae,Lycaena,virgaureae,2693
1422,Insecta,Lepidoptera,Lycaenidae,Lycaena,tityrus,2483
1423,Insecta,Lepidoptera,Lycaenidae,Lycaena,heteronea,209
1424,Insecta,Lepidoptera,Lycaenidae,Lycaena,xanthoides,148
1425,Insecta,Lepidoptera,Lycaenidae,Lycaena,arota,162
1426,Insecta,Lepidoptera,Lycaenidae,Lycaena,hippothoe,765
1427,Insecta,Lepidoptera,Lycaenidae,Lycaena,mariposa,176
1428,Insecta,Lepidoptera,Lycaenidae,Lycaena,gorgon,193
1429,Insecta,Lepidoptera,Lycaenidae,Megisba,malaya,325
1430,Insecta,Lepidoptera,Lycaenidae,Nacaduba,kurava,418
1431,Insecta,Lepidoptera,Lycaenidae,Parrhasius,m-album,700
1432,Insecta,Lepidoptera,Lycaenidae,Plebejus,idas,992
1433,Insecta,Lepidoptera,Lycaenidae,Plebejus,melissa,1052
1434,Insecta,Lepidoptera,Lycaenidae,Plebejus,samuelis,388
1435,Insecta,Lepidoptera,Lycaenidae,Plebejus,argus,2599
1436,Insecta,Lepidoptera,Lycaenidae,Polyommatus,amandus,904
1437,Insecta,Lepidoptera,Lycaenidae,Polyommatus,coridon,2858
1438,Insecta,Lepidoptera,Lycaenidae,Polyommatus,icarus,14491
1439,Insecta,Lepidoptera,Lycaenidae,Polyommatus,bellargus,2957
1440,Insecta,Lepidoptera,Lycaenidae,Prosotas,dubiosa,779
1441,Insecta,Lepidoptera,Lycaenidae,Prosotas,nora,630
1442,Insecta,Lepidoptera,Lycaenidae,Pseudozizeeria,maha,2746
1443,Insecta,Lepidoptera,Lycaenidae,Satyrium,calanus,2978
1444,Insecta,Lepidoptera,Lycaenidae,Satyrium,californica,495
1445,Insecta,Lepidoptera,Lycaenidae,Satyrium,sylvinus,512
1446,Insecta,Lepidoptera,Lycaenidae,Satyrium,favonius,713
1447,Insecta,Lepidoptera,Lycaenidae,Satyrium,titus,832
1448,Insecta,Lepidoptera,Lycaenidae,Satyrium,saepium,860
1449,Insecta,Lepidoptera,Lycaenidae,Satyrium,edwardsii,396
1450,Insecta,Lepidoptera,Lycaenidae,Satyrium,liparops,879
1451,Insecta,Lepidoptera,Lycaenidae,Satyrium,behrii,384
1452,Insecta,Lepidoptera,Lycaenidae,Satyrium,spini,639
1453,Insecta,Lepidoptera,Lycaenidae,Satyrium,acadica,466
1454,Insecta,Lepidoptera,Lycaenidae,Strymon,melinus,20511
1455,Insecta,Lepidoptera,Lycaenidae,Strymon,istapa,1768
1456,Insecta,Lepidoptera,Lycaenidae,Talicada,nyseus,600
1457,Insecta,Lepidoptera,Lycaenidae,Thecla,betulae,811
1458,Insecta,Lepidoptera,Lycaenidae,Zizeeria,knysna,808
1459,Insecta,Lepidoptera,Lycaenidae,Zizeeria,karsandra,606
1460,Insecta,Lepidoptera,Lycaenidae,Zizina,otis,2061
1461,Insecta,Lepidoptera,Lycaenidae,Zizina,labradus,240
1462,Insecta,Lepidoptera,Lycaenidae,Zizula,hylax,1408
1463,Insecta,Coleoptera,Lycidae,Calopteron,terminale,1138
1464,Insecta,Coleoptera,Lycidae,Calopteron,reticulatum,1095
1465,Insecta,Hemiptera,Lygaeidae,Kleidocerys,resedae,2744
1466,Insecta,Hemiptera,Lygaeidae,Lygaeus,kalmii,6762
1467,Insecta,Hemiptera,Lygaeidae,Lygaeus,equestris,1638
1468,Insecta,Hemiptera,Lygaeidae,Lygaeus,turcicus,3365
1469,Insecta,Hemiptera,Lygaeidae,Melacoryphus,lateralis,594
1470,Insecta,Hemiptera,Lygaeidae,Neacoryphus,bicrucis,1028
1471,Insecta,Hemiptera,Lygaeidae,Oncopeltus,fasciatus,21789
1472,Insecta,Hemiptera,Lygaeidae,Spilostethus,pandurus,2131
1473,Insecta,Hemiptera,Lygaeidae,Spilostethus,saxatilis,873
1474,Insecta,Odonata,Macromiidae,Didymops,transversa,1374
1475,Insecta,Odonata,Macromiidae,Macromia,taeniolata,626
1476,Insecta,Odonata,Macromiidae,Macromia,illinoiensis,1391
1477,Insecta,Mantodea,Mantidae,Archimantis,latistyla,1248
1478,Insecta,Mantodea,Mantidae,Hierodula,patellifera,1708
1479,Insecta,Mantodea,Mantidae,Mantis,religiosa,14804
1480,Insecta,Mantodea,Mantidae,Orthodera,novaezealandiae,1402
1481,Insecta,Mantodea,Mantidae,Orthodera,ministralis,1592
1482,Insecta,Mantodea,Mantidae,Pseudomantis,albofimbriata,1401
1483,Insecta,Mantodea,Mantidae,Stagmomantis,limbata,2928
1484,Insecta,Mantodea,Mantidae,Stagmomantis,carolina,8687
1485,Insecta,Mantodea,Mantidae,Tenodera,sinensis,9232
1486,Insecta,Neuroptera,Mantispidae,Climaciella,brunnea,1196
1487,Insecta,Neuroptera,Mantispidae,Dicromantispa,interrupta,1068
1488,Insecta,Neuroptera,Mantispidae,Dicromantispa,sayi,1224
1489,Insecta,Neuroptera,Mantispidae,Zeugomantispa,minuta,743
1490,Insecta,Hymenoptera,Megachilidae,Anthidium,manicatum,6232
1491,Insecta,Hymenoptera,Megachilidae,Anthidium,oblongatum,1616
1492,Insecta,Hymenoptera,Megachilidae,Megachile,sculpturalis,1975
1493,Insecta,Hymenoptera,Megachilidae,Megachile,xylocopoides,2340
1494,Insecta,Hymenoptera,Megachilidae,Osmia,bicornis,2540
1495,Insecta,Hymenoptera,Megachilidae,Osmia,cornuta,1836
1496,Insecta,Lepidoptera,Megalopygidae,Megalopyge,crispata,658
1497,Insecta,Lepidoptera,Megalopygidae,Megalopyge,opercularis,3125
1498,Insecta,Lepidoptera,Megalopygidae,Norape,ovina,479
1499,Insecta,Coleoptera,Meloidae,Cysteodemus,armatus,638
1500,Insecta,Coleoptera,Meloidae,Epicauta,pennsylvanica,240
1501,Insecta,Coleoptera,Meloidae,Lytta,magister,724
1502,Insecta,Coleoptera,Meloidae,Meloe,violaceus,857
1503,Insecta,Coleoptera,Meloidae,Meloe,proscarabaeus,1106
1504,Insecta,Coleoptera,Melyridae,Malachius,bipustulatus,1537
1505,Insecta,Hemiptera,Membracidae,Entylia,carinata,1868
1506,Insecta,Hemiptera,Membracidae,Membracis,mexicana,881
1507,Insecta,Diptera,Micropezidae,Rainieria,antennaepes,1420
1508,Insecta,Mantodea,Miomantidae,Miomantis,caffra,1677
1509,Insecta,Hemiptera,Miridae,Adelphocoris,lineolatus,1785
1510,Insecta,Hemiptera,Miridae,Closterotomus,norwegicus,936
1511,Insecta,Hemiptera,Miridae,Deraeocoris,ruber,2260
1512,Insecta,Hemiptera,Miridae,Leptopterna,dolabrata,1437
1513,Insecta,Hemiptera,Miridae,Lygus,lineolaris,2112
1514,Insecta,Hemiptera,Miridae,Poecilocapsus,lineatus,2515
1515,Insecta,Hemiptera,Miridae,Stenotus,binotatus,1278
1516,Insecta,Diptera,Muscidae,Mesembrina,meridiana,1246
1517,Insecta,Diptera,Muscidae,Musca,domestica,1473
1518,Insecta,Diptera,Muscidae,Stomoxys,calcitrans,1112
1519,Insecta,Hymenoptera,Mutillidae,Dasymutilla,occidentalis,3852
1520,Insecta,Hymenoptera,Mutillidae,Dasymutilla,aureola,1834
1521,Insecta,Diptera,Mydidae,Mydas,clavatus,1344
1522,Insecta,Neuroptera,Myrmeleontidae,Libelloides,coccajus,676
1523,Insecta,Hemiptera,Nepidae,Nepa,cinerea,876
1524,Insecta,Lepidoptera,Noctuidae,Achatia,distincta,480
1525,Insecta,Lepidoptera,Noctuidae,Acontia,lucida,660
1526,Insecta,Lepidoptera,Noctuidae,Acontia,trabealis,1362
1527,Insecta,Lepidoptera,Noctuidae,Acronicta,impleta,607
1528,Insecta,Lepidoptera,Noctuidae,Acronicta,insita,1493
1529,Insecta,Lepidoptera,Noctuidae,Acronicta,fallax,461
1530,Insecta,Lepidoptera,Noctuidae,Acronicta,rubricoma,586
1531,Insecta,Lepidoptera,Noctuidae,Acronicta,insularis,1336
1532,Insecta,Lepidoptera,Noctuidae,Acronicta,vinnula,252
1533,Insecta,Lepidoptera,Noctuidae,Acronicta,superans,416
1534,Insecta,Lepidoptera,Noctuidae,Acronicta,rumicis,3529
1535,Insecta,Lepidoptera,Noctuidae,Acronicta,americana,6095
1536,Insecta,Lepidoptera,Noctuidae,Acronicta,oblinita,1540
1537,Insecta,Lepidoptera,Noctuidae,Acronicta,aceris,1028
1538,Insecta,Lepidoptera,Noctuidae,Acronicta,innotata,568
1539,Insecta,Lepidoptera,Noctuidae,Agnorisma,badinodis,787
1540,Insecta,Lepidoptera,Noctuidae,Agrotis,ipsilon,4437
1541,Insecta,Lepidoptera,Noctuidae,Agrotis,munda,1299
1542,Insecta,Lepidoptera,Noctuidae,Agrotis,exclamationis,2795
1543,Insecta,Lepidoptera,Noctuidae,Agrotis,puta,1195
1544,Insecta,Lepidoptera,Noctuidae,Agrotis,porphyricollis,1133
1545,Insecta,Lepidoptera,Noctuidae,Agrotis,infusa,571
1546,Insecta,Lepidoptera,Noctuidae,Agrotis,segetum,1001
1547,Insecta,Lepidoptera,Noctuidae,Agrotis,venerabilis,714
1548,Insecta,Lepidoptera,Noctuidae,Allagrapha,aerea,688
1549,Insecta,Lepidoptera,Noctuidae,Alypia,octomaculata,3488
1550,Insecta,Lepidoptera,Noctuidae,Amphipyra,pyramidoides,4188
1551,Insecta,Lepidoptera,Noctuidae,Amyna,stricta,568
1552,Insecta,Lepidoptera,Noctuidae,Anagrapha,falcifera,1192
1553,Insecta,Lepidoptera,Noctuidae,Anaplectoides,prasina,858
1554,Insecta,Lepidoptera,Noctuidae,Anarta,trifolii,989
1555,Insecta,Lepidoptera,Noctuidae,Anicla,infecta,3220
1556,Insecta,Lepidoptera,Noctuidae,Apamea,sordens,459
1557,Insecta,Lepidoptera,Noctuidae,Apamea,amputatrix,776
1558,Insecta,Lepidoptera,Noctuidae,Apamea,monoglypha,1904
1559,Insecta,Lepidoptera,Noctuidae,Athetis,tarda,515
1560,Insecta,Lepidoptera,Noctuidae,Autographa,gamma,7817
1561,Insecta,Lepidoptera,Noctuidae,Autographa,precationis,1790
1562,Insecta,Lepidoptera,Noctuidae,Autographa,californica,1193
1563,Insecta,Lepidoptera,Noctuidae,Axylia,putris,916
1564,Insecta,Lepidoptera,Noctuidae,Balsa,tristrigella,585
1565,Insecta,Lepidoptera,Noctuidae,Callopistria,mollissima,724
1566,Insecta,Lepidoptera,Noctuidae,Callopistria,floridensis,623
1567,Insecta,Lepidoptera,Noctuidae,Callopistria,cordata,670
1568,Insecta,Lepidoptera,Noctuidae,Calophasia,lunula,826
1569,Insecta,Lepidoptera,Noctuidae,Cerma,cerintha,1044
1570,Insecta,Lepidoptera,Noctuidae,Charadra,deridens,791
1571,Insecta,Lepidoptera,Noctuidae,Charadra,dispulsa,326
1572,Insecta,Lepidoptera,Noctuidae,Choephora,fungorum,1341
1573,Insecta,Lepidoptera,Noctuidae,Chrysodeixis,includens,1905
1574,Insecta,Lepidoptera,Noctuidae,Chrysodeixis,eriosoma,608
1575,Insecta,Lepidoptera,Noctuidae,Chytonix,palliatricula,1173
1576,Insecta,Lepidoptera,Noctuidae,Colocasia,propinquilinea,611
1577,Insecta,Lepidoptera,Noctuidae,Colocasia,coryli,823
1578,Insecta,Lepidoptera,Noctuidae,Condica,videns,688
1579,Insecta,Lepidoptera,Noctuidae,Condica,vecors,358
1580,Insecta,Lepidoptera,Noctuidae,Copivaleria,grotei,548
1581,Insecta,Lepidoptera,Noctuidae,Cosmia,calami,518
1582,Insecta,Lepidoptera,Noctuidae,Cosmia,trapezina,730
1583,Insecta,Lepidoptera,Noctuidae,Cosmodes,elegans,1061
